phrase_woodruff,phrase_scripture,similarity_score,verse_title,volume_title
smith his family and all the smith family the heads of the church one of,family of the hanochites of pallu the family of the palluites,0.6544415598952638,Numbers 26:5,Old Testament
hen gathereth her chickens under her wings but they would not god and angels dont,for behold i will gather them as a hen gathereth her chickens under her wings if they will not harden their hearts,0.6544006600283495,Doctrine and Covenants 10:65,Doctrine and Covenants
elder have sons and daughters her sons should be the priests of god and live,and the sons of elkanah amasai and ahimoth,0.6543561053737661,1 Chronicles 6:25,Old Testament
elder have sons and daughters her sons should be the priests of god and live,and iphedeiah and penuel the sons of shashak,0.6543561053737661,1 Chronicles 8:25,Old Testament
point of death his sons george albert smith and john lyman smith his sons were,then stood jeshua with his sons and his brethren kadmiel and his sons the sons,0.6538490201052454,Ezra 3:9,Old Testament
of our god thou has said that thou would take unto thyself them whom thou,of him whom thou gavest that thyself might be glorified,0.6537986142826041,Doctrine and Covenants 45:4,Doctrine and Covenants
soon administer unto thee and reveal unto thee thy duty yea and give unto thee,thou with thee that they may be joined unto thee and minister unto thee but,0.65370442617953,Numbers 18:2,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,thou shalt not rule over him with rigour but shalt fear thy god,0.6536621137776487,Leviticus 25:43,Old Testament
the wicked i will be inquired of by you to ask the father in my,god i will not be inquired of by you,0.6536412672321816,Ezekiel 20:31,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,whither thou wouldest but when thou shalt be old thou shalt stretch forth thy hands,0.6535673553124806,John 21:18,New Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,belly shalt thou go and dust shalt thou eat all the days of thy life,0.65355469538476,Moses 4:20,Pearl of Great Price
unto thee thou shalt have part in the first resurrection and thou shalt come forth,in righteousness shalt thou be established thou shalt be far from oppression for thou shalt,0.6534811667220035,3 Nephi 22:14,Book of Mormon
unto thee thou shalt have part in the first resurrection and thou shalt come forth,in righteousness shalt thou be established thou shalt be far from oppression for thou shalt,0.6534811667220035,Isaiah 54:14,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,be that what thing soever thou shalt hear out of the king's house thou shalt,0.6534476240317992,2 Samuel 15:35,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,and thou child shalt be called the prophet of the highest for thou shalt go,0.6534199441832825,Luke 1:76,New Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and by thy sword shalt thou live and shalt serve thy brother and it shall,0.6534015706403287,Genesis 27:40,Old Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,and i said unto her thou shalt abide for me many days thou shalt not,0.6533409138207871,Hosea 3:3,Old Testament
beelzebub the prince of devils and when he was crucifyed they were not satisfyed with,but by beelzebub the prince of the devils,0.6532724413977744,Matthew 12:24,New Testament
shall be blessed in your flocks and in your herds and in your fields and,fields and in your houses and in your families,0.6532676633970841,Doctrine and Covenants 136:11,Doctrine and Covenants
push the people together to the ends of the earth no power shall stay thee,horns of unicorns with them he shall push the people together to the ends of,0.6531177551157563,Deuteronomy 33:17,Old Testament
to take a prey and to take a spoil which they will do for the,to take a prey to carry away silver and gold to take away cattle and goods to take a great spoil,0.6530845046520992,Ezekiel 38:13,Old Testament
smith his family and all the smith family the heads of the church one of,jamin the family of the jaminites of jachin the family of the jachinites,0.6530283490626352,Numbers 26:12,Old Testament
smith his family and all the smith family the heads of the church one of,haggi the family of the haggites of shuni the family of the shunites,0.6530283490626352,Numbers 26:15,Old Testament
to all eternity so shall we increase our kingdom to all eternity abraham seed will,he is unchangeable from all eternity to all eternity,0.6529308854696593,Moroni 8:18,Book of Mormon
month the first day of the month and the first day of the week which,for upon the first day of the first month began he to go up from,0.6529174325885831,Ezra 7:9,Old Testament
thou shalt have a residence in zion and do a great work there thou shalt,thou shalt not take thy brother's garment thou shalt pay for that which thou shalt receive of thy brother,0.6528588177750225,Doctrine and Covenants 42:54,Doctrine and Covenants
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,and meshobab and jamlech and joshah the son of amaziah,0.6527809504280536,1 Chronicles 4:34,Old Testament
people of one heart and one mind in all things president h c kimball then,men and be determined in one mind and in one heart united in all things,0.6527708248949532,2 Nephi 1:21,Book of Mormon
and i shot at her 3 times and wounded her and followed her over a,and jattir with her suburbs and eshtemoa with her suburbs,0.6527625240430109,Joshua 21:14,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and ramoth with her suburbs and anem with her suburbs,0.6527625240430109,1 Chronicles 6:73,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and heshbon with her suburbs and jazer with her suburbs,0.6527625240430109,1 Chronicles 6:81,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and jokmeam with her suburbs and bethhoron with her suburbs,0.6527625240430109,1 Chronicles 6:68,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and ashan with her suburbs and bethshemesh with her suburbs,0.6527625240430109,1 Chronicles 6:59,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and hukok with her suburbs and rehob with her suburbs,0.6527625240430109,1 Chronicles 6:75,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and aijalon with her suburbs and gathrimmon with her suburbs,0.6527625240430109,1 Chronicles 6:69,Old Testament
and i shot at her 3 times and wounded her and followed her over a,and holon with her suburbs and debir with her suburbs,0.6527625240430109,Joshua 21:15,Old Testament
on earth should be bound in heaven and what they loosed on earth should be,be bound in heaven and whatsoever you loose on earth shall be loosed in heaven,0.6525787703099011,Doctrine and Covenants 128:8,Doctrine and Covenants
my son thou hast spoken well i have all thou hast said in my heart,what hast thou here and whom hast thou here that thou hast hewed thee out,0.6524601528211421,Isaiah 22:16,Old Testament
general conference of the church of jesus christ of latterday saints met this morning in,let all the people of the church of jesus christ of latterday saints and those,0.6524264353770871,Doctrine and Covenants 136:2,Doctrine and Covenants
thou shalt be a comfort unto them thou shalt be baptized the day thou art,thou shalt not take thy brother's garment thou shalt pay for that which thou shalt receive of thy brother,0.652417686361907,Doctrine and Covenants 42:54,Doctrine and Covenants
may he be preserved blameless unto the comeing of the lord jesus christ for which,spirit and soul and body be preserved blameless unto the coming of our lord jesus christ,0.6523629196585209,1 Thessalonians 5:23,New Testament
his arm shall be made bare in the eyes of all nations until zion shall,the lord hath made bare his holy arm in the eyes of all the nations,0.652349915767277,Mosiah 15:31,Book of Mormon
his arm shall be made bare in the eyes of all nations until zion shall,the lord hath made bare his holy arm in the eyes of all the nations,0.652349915767277,3 Nephi 16:20,Book of Mormon
his arm shall be made bare in the eyes of all nations until zion shall,the lord hath made bare his holy arm in the eyes of all the nations,0.652349915767277,Mosiah 12:24,Book of Mormon
his arm shall be made bare in the eyes of all nations until zion shall,the lord hath made bare his holy arm in the eyes of all the nations,0.652349915767277,Isaiah 52:10,Old Testament
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and thou shalt love the lord thy god with all thy heart and with all,0.6523493210123097,Mark 12:30,New Testament
thou shalt have a residence in zion and do a great work there thou shalt,after many days thou shalt be visited in the latter years thou shalt come into,0.65231838272137,Ezekiel 38:8,Old Testament
